file,row,record_id,plant_name,filled_family
public/hostplants.csv,4863,hostplant-004974,キハダ,ミカン科
public/hostplants.csv,4873,hostplant-004984,キハダ,ミカン科
public/hostplants.csv,4874,hostplant-004985,ハマセンダン,ミカン科
public/hostplants.csv,4876,hostplant-004987,イヌザンショウ,ミカン科
public/hostplants.csv,4878,hostplant-004989,カラタチ,ミカン科
public/hostplants.csv,4880,hostplant-004991,ユズ,ミカン科
public/hostplants.csv,4883,hostplant-004994,ウンシュウミカン,ミカン科
public/hostplants.csv,4894,hostplant-005006,ハマセンダン,ミカン科
public/hostplants.csv,4896,hostplant-005008,コクサギ,ミカン科
public/hostplants.csv,4899,hostplant-005011,カラタチ,ミカン科
public/hostplants.csv,4902,hostplant-005014,カラスノエンドウ,マメ科
public/hostplants.csv,4904,hostplant-005016,レンリソウ,マメ科
public/hostplants.csv,4906,hostplant-005018,エゾノレンリソウ,シソ科
public/hostplants.csv,4908,hostplant-005020,ツルフジバカマ,マメ科
public/hostplants.csv,4915,hostplant-005027,ヤマハタザオ,アブラナ科
public/hostplants.csv,4916,hostplant-005028,タネツケバナ,アブラナ科
public/hostplants.csv,4922,hostplant-005034,コンロンソウ,アブラナ科
public/hostplants.csv,4928,hostplant-005040,タイサイ,アブラナ科
public/hostplants.csv,4931,hostplant-005043,オオアラセイトウ,アブラナ科
public/hostplants.csv,4934,hostplant-005046,コマツナ,アブラナ科
public/hostplants.csv,4946,hostplant-005058,フジハタザオ,アブラナ科
public/hostplants.csv,4950,hostplant-005062,タネツケバナ,アブラナ科
public/hostplants.csv,4957,hostplant-005069,セイヨウフウチョウソウ,フウチョウソウ科
public/hostplants.csv,4964,hostplant-005076,コマツナ,アブラナ科
public/hostplants.csv,4966,hostplant-005078,ハクサイ,アブラナ科
public/hostplants.csv,4967,hostplant-005079,ワサビ,アブラナ科
public/hostplants.csv,4971,hostplant-005083,コンロンソウ,アブラナ科
public/hostplants.csv,4977,hostplant-005090,ギョボク,フウチョウソウ科
public/hostplants.csv,4982,hostplant-005096,ヤマハタザオ,アブラナ科
public/hostplants.csv,4983,hostplant-005097,タネツケバナ,アブラナ科
public/hostplants.csv,4988,hostplant-005102,ハタザオ,アブラナ科
public/hostplants.csv,4989,hostplant-005104,アブラナ,アブラナ科
public/hostplants.csv,5000,hostplant-005115,タネツケバナ,アブラナ科
public/hostplants.csv,5005,hostplant-005120,ヤマハタザオ,アブラナ科
public/hostplants.csv,5017,hostplant-005132,コンロンソウ,アブラナ科
public/hostplants.csv,5029,hostplant-005145,ナンテンカズラ,マメ科
public/hostplants.csv,5030,hostplant-005146,モクセンナ,マメ科
public/hostplants.csv,5031,hostplant-005147,タガヤサン,マメ科
public/hostplants.csv,5033,hostplant-005149,ネムノキ,マメ科
public/hostplants.csv,5034,hostplant-005150,イタチハギ,マメ科
public/hostplants.csv,5038,hostplant-005154,モクセンナ,マメ科
public/hostplants.csv,5040,hostplant-005156,ナンテンカズラ,マメ科
public/hostplants.csv,5041,hostplant-005157,ネムノキ,マメ科
public/hostplants.csv,5042,hostplant-005158,メドハギ,マメ科
public/hostplants.csv,5043,hostplant-005159,カワラケツメイ,マメ科
public/hostplants.csv,5045,hostplant-005161,タガヤサン,マメ科
public/hostplants.csv,5046,hostplant-005162,ナンバンサイカチ,マメ科
public/hostplants.csv,5052,hostplant-005168,マルバハギ,マメ科
public/hostplants.csv,5059,hostplant-005175,ネムノキ,マメ科
public/hostplants.csv,5065,hostplant-005181,サイカチ,マメ科
public/hostplants.csv,5067,hostplant-005183,ヤハズソウ,マメ科
public/hostplants.csv,5069,hostplant-005185,イタチハギ,マメ科
public/hostplants.csv,5070,hostplant-005186,コマツナギ,マメ科
public/hostplants.csv,5073,hostplant-005189,コバノクロウメモドキ,クロウメモドキ科
public/hostplants.csv,5074,hostplant-005190,リュウキュウクロウメモドキ,クロウメモドキ科
public/hostplants.csv,5084,hostplant-005200,シウリザクラ,バラ科
public/hostplants.csv,5085,hostplant-005201,ヤマザクラ,バラ科
public/hostplants.csv,5086,hostplant-005202,エゾノウワミズザクラ,バラ科
public/hostplants.csv,5088,hostplant-005204,ズミ,バラ科
public/hostplants.csv,5093,hostplant-005210,コバノクロウメモドキ,クロウメモドキ科
public/hostplants.csv,5094,hostplant-005211,キビノクロウメモドキ,クロウメモドキ科
public/hostplants.csv,5100,hostplant-005218,ミヤコグサ,マメ科
public/hostplants.csv,5104,hostplant-005222,シナガワハギ,マメ科
public/hostplants.csv,5110,hostplant-005228,ムラサキツメクサ,マメ科
public/hostplants.csv,5112,hostplant-005230,カラスノエンドウ,マメ科
public/hostplants.csv,5114,hostplant-005232,アズキ,マメ科
public/hostplants.csv,5116,hostplant-005234,クサフジ,マメ科
public/hostplants.csv,5120,hostplant-005238,ナンテンハギ,マメ科
public/hostplants.csv,5123,hostplant-005241,ツルフジバカマ,マメ科
public/hostplants.csv,5126,hostplant-005244,ハブソウ,マメ科
public/hostplants.csv,5131,hostplant-005249,ナンバンサイカチ,マメ科
public/hostplants.csv,5133,hostplant-005251,ナンバンサイカチ,マメ科
public/hostplants.csv,5138,hostplant-005256,ヤマフジ,マメ科
public/hostplants.csv,5140,hostplant-005258,ムラサキナツフジ,マメ科
public/hostplants.csv,5141,hostplant-005259,クララ,マメ科
public/hostplants.csv,5148,hostplant-005266,クロヨナ,マメ科
public/hostplants.csv,5158,hostplant-005278,ウラジロガシ,ブナ科
public/hostplants.csv,5161,hostplant-005281,アカガシ,ブナ科
public/hostplants.csv,5162,hostplant-005282,ウラジロガシ,ブナ科
public/hostplants.csv,5164,hostplant-005284,イチイガシ,ブナ科
public/hostplants.csv,5165,hostplant-005285,ハナガガシ,ブナ科
public/hostplants.csv,5174,hostplant-005294,スダジイ,ブナ科
public/hostplants.csv,5177,hostplant-005297,シリブカガシ,ブナ科
public/hostplants.csv,5181,hostplant-005301,ミヤマイボタ,モクセイ科
public/hostplants.csv,5182,hostplant-005302,オオバイボタ,モクセイ科
public/hostplants.csv,5184,hostplant-005304,ハシドイ,モクセイ科
public/hostplants.csv,5188,hostplant-005308,アオダモ,モクセイ科
public/hostplants.csv,5189,hostplant-005309,ヤチダモ,モクセイ科
public/hostplants.csv,5191,hostplant-005311,アオダモ,モクセイ科
public/hostplants.csv,5193,hostplant-005313,ヤマトアオダモ,モクセイ科
public/hostplants.csv,5201,hostplant-005321,アベマキ,ブナ科
public/hostplants.csv,5203,hostplant-005323,ウラジロガシ,ブナ科
public/hostplants.csv,5210,hostplant-005330,アベマキ,ブナ科
public/hostplants.csv,5218,hostplant-005338,アベマキ,ブナ科
public/hostplants.csv,5225,hostplant-005345,ウラジロガシ,ブナ科
public/hostplants.csv,5228,hostplant-005348,サワグルミ,クルミ科
public/hostplants.csv,5234,hostplant-005354,アベマキ,ブナ科
public/hostplants.csv,5235,hostplant-005355,ウラジロガシ,ブナ科
public/hostplants.csv,5237,hostplant-005357,マルバマンサク,マンサク科
public/hostplants.csv,5241,hostplant-005361,イヌブナ,ブナ科
public/hostplants.csv,5250,hostplant-005370,アベマキ,ブナ科
public/hostplants.csv,5253,hostplant-005373,ウラジロガシ,ブナ科
public/hostplants.csv,5255,hostplant-005375,アカガシ,ブナ科
public/hostplants.csv,5260,hostplant-005380,アベマキ,ブナ科
public/hostplants.csv,5264,hostplant-005384,ウラジロガシ,ブナ科
public/hostplants.csv,5266,hostplant-005386,アベマキ,ブナ科
public/hostplants.csv,5271,hostplant-005391,アベマキ,ブナ科
public/hostplants.csv,5279,hostplant-005399,ミヤマハンノキ,カバノキ科
public/hostplants.csv,5287,hostplant-005407,アベマキ,ブナ科
public/hostplants.csv,5289,hostplant-005409,アカガシ,ブナ科
public/hostplants.csv,5290,hostplant-005410,ウラジロガシ,ブナ科
public/hostplants.csv,5292,hostplant-005412,ツブラジイ,ブナ科
public/hostplants.csv,5294,hostplant-005414,カスミザクラ,バラ科
public/hostplants.csv,5297,hostplant-005417,エゾノウワミズザクラ,バラ科
public/hostplants.csv,5298,hostplant-005418,ミヤマザクラ,バラ科
public/hostplants.csv,5303,hostplant-005423,マメザクラ,バラ科
public/hostplants.csv,5304,hostplant-005424,シウリザクラ,バラ科
public/hostplants.csv,5306,hostplant-005426,ソメイヨシノ,バラ科
public/hostplants.csv,5308,hostplant-005428,イチイガシ,ブナ科
public/hostplants.csv,5309,hostplant-005429,ツブラジイ,ブナ科
public/hostplants.csv,5310,hostplant-005430,アカガシ,ブナ科
public/hostplants.csv,5316,hostplant-005436,ブナ,ブナ科
public/hostplants.csv,5318,hostplant-005438,ウラジロガシ,ブナ科
public/hostplants.csv,5325,hostplant-005445,オヒョウ,ニレ科
public/hostplants.csv,5327,hostplant-005447,ズミ,バラ科
public/hostplants.csv,5330,hostplant-005450,アンズ,バラ科
public/hostplants.csv,5332,hostplant-005452,コバノクロウメモドキ,クロウメモドキ科
public/hostplants.csv,5334,hostplant-005455,キビノクロウメモドキ,クロウメモドキ科
public/hostplants.csv,5337,hostplant-005458,キビノクロウメモドキ,クロウメモドキ科
public/hostplants.csv,5341,hostplant-005462,シウリザクラ,バラ科
public/hostplants.csv,5342,hostplant-005463,スモモ,バラ科
public/hostplants.csv,5344,hostplant-005465,アンズ,バラ科
public/hostplants.csv,5354,hostplant-005475,ナツハゼ,ツツジ科
public/hostplants.csv,5355,hostplant-005476,シャシャンボ,ツツジ科
public/hostplants.csv,5356,hostplant-005477,ネジキ,ツツジ科
public/hostplants.csv,5359,hostplant-005480,ドウダンツツジ,ツツジ科
public/hostplants.csv,5363,hostplant-005484,エゾノウワミズザクラ,バラ科
public/hostplants.csv,5365,hostplant-005486,ヤマブキショウマ,バラ科
public/hostplants.csv,5388,hostplant-005510,クサフジ,マメ科
public/hostplants.csv,5391,hostplant-005513,クララ,マメ科
public/hostplants.csv,5394,hostplant-005516,マルバウツギ,アジサイ科
public/hostplants.csv,5397,hostplant-005519,クロウメモドキ,クロウメモドキ科
public/hostplants.csv,5400,hostplant-005524,ヒメスイバ,タデ科
public/hostplants.csv,5401,hostplant-005525,ギシギシ,タデ科
public/hostplants.csv,5414,hostplant-005538,コマツナギ,マメ科
public/hostplants.csv,5415,hostplant-005539,ヤハズソウ,マメ科
public/hostplants.csv,5418,hostplant-005542,シナガワハギ,マメ科
public/hostplants.csv,5419,hostplant-005543,メドハギ,マメ科
public/hostplants.csv,5441,hostplant-005565,クサフジ,マメ科
public/hostplants.csv,5447,hostplant-005571,ムラサキツメクサ,マメ科
public/hostplants.csv,5449,hostplant-005573,コマツナギ,マメ科
public/hostplants.csv,5450,hostplant-005574,ミヤコグサ,マメ科
public/hostplants.csv,5451,hostplant-005575,ツルフジバカマ,マメ科
public/hostplants.csv,5452,hostplant-005576,クララ,マメ科
public/hostplants.csv,5454,hostplant-005578,ナンテンハギ,マメ科
public/hostplants.csv,5457,hostplant-005581,カラスノエンドウ,マメ科
public/hostplants.csv,5459,hostplant-005583,ヤハズソウ,マメ科
public/hostplants.csv,5462,hostplant-005586,インゲンマメ,マメ科
public/hostplants.csv,5463,hostplant-005587,アズキ,マメ科
public/hostplants.csv,5465,hostplant-005589,ニセアカシア,マメ科
public/hostplants.csv,5466,hostplant-005590,ハマエンドウ,マメ科
public/hostplants.csv,5467,hostplant-005591,ヌスビトハギ,マメ科
public/hostplants.csv,5469,hostplant-005593,イタチハギ,マメ科
public/hostplants.csv,5481,hostplant-005606,マルバマンネングサ,ベンケイソウ科
public/hostplants.csv,5484,hostplant-005609,コモチマンネングサ,ベンケイソウ科
public/hostplants.csv,5488,hostplant-005613,ミセバヤ,ベンケイソウ科
public/hostplants.csv,5513,hostplant-005639,シラカシ,ブナ科
public/hostplants.csv,5573,hostplant-005699,アズキ,マメ科
public/hostplants.csv,5576,hostplant-005702,ササゲ,マメ科
public/hostplants.csv,5577,hostplant-005703,インゲンマメ,マメ科
public/hostplants.csv,5582,hostplant-005708,クロヨナ,マメ科
public/hostplants.csv,5583,hostplant-005709,ムラサキナツフジ,マメ科
public/hostplants.csv,5584,hostplant-005710,クサフジ,マメ科
public/hostplants.csv,5589,hostplant-005715,ノアズキ,マメ科
public/hostplants.csv,5592,hostplant-005718,ハマアズキ,マメ科
public/hostplants.csv,5597,hostplant-005723,ナンバンコマツナギ,マメ科
public/hostplants.csv,5598,hostplant-005724,ハマエンドウ,マメ科
public/hostplants.csv,5600,hostplant-005726,ナンテンハギ,マメ科
public/hostplants.csv,5607,hostplant-005734,クロヨナ,マメ科
public/hostplants.csv,5608,hostplant-005735,ソウシジュ,マメ科
public/hostplants.csv,5609,hostplant-005736,ナンテンカズラ,マメ科
public/hostplants.csv,5622,hostplant-005751,ハマアズキ,マメ科
public/hostplants.csv,5626,hostplant-005755,ナンバンコマツナギ,マメ科
public/hostplants.csv,5634,hostplant-005763,クロヨナ,マメ科
public/hostplants.csv,5643,hostplant-005772,ハマアズキ,マメ科
public/hostplants.csv,5645,hostplant-005774,アズキ,マメ科
public/hostplants.csv,5646,hostplant-005775,ノアズキ,マメ科
public/hostplants.csv,5652,hostplant-005781,ササゲ,マメ科
public/hostplants.csv,5658,hostplant-005787,マアザミ,キク科
public/hostplants.csv,5666,hostplant-005795,ヒヨドリバナ,キク科
public/hostplants.csv,5679,hostplant-005808,エビラフジ,マメ科
public/hostplants.csv,5680,hostplant-005809,クサフジ,マメ科
public/hostplants.csv,5698,hostplant-005827,コケモモ,ツツジ科
public/hostplants.csv,5700,hostplant-005829,イソツツジ,ツツジ科
public/hostplants.csv,5701,hostplant-005830,エゾツツジ,ツツジ科
public/hostplants.csv,5714,hostplant-005843,クワノハエノキ,アサ科
public/hostplants.csv,5734,hostplant-005863,オトコヨモギ,キク科
public/hostplants.csv,5736,hostplant-005865,ユウガギク,キク科
public/hostplants.csv,5739,hostplant-005869,タムラソウ,キク科
public/hostplants.csv,5742,hostplant-005872,ゴボウ,キク科
public/hostplants.csv,5743,hostplant-005873,オミナエシ,スイカズラ科
public/hostplants.csv,5745,hostplant-005875,オトコエシ,オミナエシ科
public/hostplants.csv,5747,hostplant-005877,ホソバイラクサ,イラクサ科
public/hostplants.csv,5749,hostplant-005879,エゾイラクサ,イラクサ科
public/hostplants.csv,5751,hostplant-005881,イラクサ,イラクサ科
public/hostplants.csv,5752,hostplant-005882,ホソバイラクサ,イラクサ科
public/hostplants.csv,5754,hostplant-005884,アカソ,イラクサ科
public/hostplants.csv,5757,hostplant-005887,ヤブマオ,イラクサ科
public/hostplants.csv,5768,hostplant-005898,カワラヨモギ,キク科
public/hostplants.csv,5769,hostplant-005899,オオヨモギ,キク科
public/hostplants.csv,5774,hostplant-005904,エゾイラクサ,イラクサ科
public/hostplants.csv,5779,hostplant-005910,ホソバイラクサ,イラクサ科
public/hostplants.csv,5780,hostplant-005911,エゾイラクサ,イラクサ科
public/hostplants.csv,5781,hostplant-005912,ミヤマイラクサ,イラクサ科
public/hostplants.csv,5782,hostplant-005913,アカソ,イラクサ科
public/hostplants.csv,5786,hostplant-005917,ヤブマオ,イラクサ科
public/hostplants.csv,5795,hostplant-005926,オヒョウ,ニレ科
public/hostplants.csv,5799,hostplant-005930,ホップ,クワ科
public/hostplants.csv,5808,hostplant-005939,アキニレ,ニレ科
public/hostplants.csv,5810,hostplant-005941,オヒョウ,ニレ科
public/hostplants.csv,5814,hostplant-005945,ホソバイラクサ,イラクサ科
public/hostplants.csv,5815,hostplant-005946,アカソ,イラクサ科
public/hostplants.csv,5818,hostplant-005949,オヒョウ,ニレ科
public/hostplants.csv,5820,hostplant-005951,シラカンバ,カバノキ科
public/hostplants.csv,5821,hostplant-005952,ダケカンバ,カバノキ科
public/hostplants.csv,5826,hostplant-005957,オヒョウ,ニレ科
public/hostplants.csv,5827,hostplant-005958,アキニレ,ニレ科
public/hostplants.csv,5830,hostplant-005961,キヌヤナギ,ヤナギ科
public/hostplants.csv,5832,hostplant-005963,シダレヤナギ,ヤナギ科
public/hostplants.csv,5833,hostplant-005964,オオバヤナギ,ヤナギ科
public/hostplants.csv,5838,hostplant-005969,エゾノバッコヤナギ,ヤナギ科
public/hostplants.csv,5839,hostplant-005970,ドロノキ,ヤナギ科
public/hostplants.csv,5840,hostplant-005971,ウダイカンバ,カバノキ科
public/hostplants.csv,5841,hostplant-005972,シラカンバ,カバノキ科
public/hostplants.csv,5845,hostplant-005976,エゾイラクサ,イラクサ科
public/hostplants.csv,5846,hostplant-005977,イラクサ,イラクサ科
public/hostplants.csv,5850,hostplant-005981,エゾイラクサ,イラクサ科
public/hostplants.csv,5851,hostplant-005982,ホソバイラクサ,イラクサ科
public/hostplants.csv,5854,hostplant-005985,ミヤマイラクサ,イラクサ科
public/hostplants.csv,5855,hostplant-005986,アカソ,イラクサ科
public/hostplants.csv,5856,hostplant-005987,ホップ,クワ科
public/hostplants.csv,5858,hostplant-005989,オキナワサルトリイバラ,シオデ科
public/hostplants.csv,5860,hostplant-005991,シオデ,ユリ科
public/hostplants.csv,5874,hostplant-006005,オオウバユリ,ユリ科
public/hostplants.csv,5885,hostplant-006016,セイタカスズムシソウ,キツネノマゴ科
public/hostplants.csv,5889,hostplant-006021,セイタカスズムシソウ,キツネノマゴ科
public/hostplants.csv,5890,hostplant-006022,キツネノマゴ,キツネノマゴ科
public/hostplants.csv,5891,hostplant-006023,ハグロソウ,キツネノマゴ科
public/hostplants.csv,5900,hostplant-006032,オオバコケミズ,イラクサ科
public/hostplants.csv,5901,hostplant-006033,コバノイワガネ,イラクサ科
public/hostplants.csv,5904,hostplant-006037,コバノイワガネ,イラクサ科
public/hostplants.csv,5906,hostplant-006039,オオイタビ,クワ科
public/hostplants.csv,5907,hostplant-006040,アコウ,クワ科
public/hostplants.csv,5908,hostplant-006041,ガジュマル,クワ科
public/hostplants.csv,5911,hostplant-006044,オオバイヌビワ,クワ科
public/hostplants.csv,5948,hostplant-006082,オオバキスミレ,スミレ科
public/hostplants.csv,5949,hostplant-006083,ミヤマスミレ,スミレ科
public/hostplants.csv,5953,hostplant-006087,スミレサイシン,スミレ科
public/hostplants.csv,5957,hostplant-006091,オオバキスミレ,スミレ科
public/hostplants.csv,5965,hostplant-006099,ミヤマスミレ,スミレ科
public/hostplants.csv,5966,hostplant-006100,スミレサイシン,スミレ科
public/hostplants.csv,5985,hostplant-006119,ヤマビワ,アワブキ科
public/hostplants.csv,5990,hostplant-006124,シモツケ,バラ科
public/hostplants.csv,5993,hostplant-006127,ニセアカシア,マメ科
public/hostplants.csv,6002,hostplant-006136,コゴメウツギ,バラ科
public/hostplants.csv,6006,hostplant-006140,キンギンボク,スイカズラ科
public/hostplants.csv,6010,hostplant-006144,ヤマナラシ,ヤナギ科
public/hostplants.csv,6011,hostplant-006145,オオバヤナギ,ヤナギ科
public/hostplants.csv,6033,hostplant-006167,カモジグサ,イネ科
public/hostplants.csv,6034,hostplant-006168,アズマザサ,イネ科
public/hostplants.csv,6041,hostplant-006175,アズマザサ,イネ科
public/hostplants.csv,6042,hostplant-006176,カモジグサ,イネ科
public/hostplants.csv,6045,hostplant-006179,メヒシバ,イネ科
public/hostplants.csv,6053,hostplant-006187,アズマザサ,イネ科
public/hostplants.csv,6056,hostplant-006190,アズマザサ,イネ科
public/hostplants.csv,6057,hostplant-006191,メダケ,イネ科
public/hostplants.csv,6058,hostplant-006192,メヒシバ,イネ科
public/hostplants.csv,6060,hostplant-006194,タイワンウシノケグサ,イネ科
public/hostplants.csv,6063,hostplant-006197,ノガリヤス,イネ科
public/hostplants.csv,6066,hostplant-006200,ヒメノガリヤス,イネ科
public/hostplants.csv,6072,hostplant-006206,サトウキビ,イネ科
public/hostplants.csv,6073,hostplant-006207,ジュズダマ,イネ科
public/hostplants.csv,6081,hostplant-006215,オギ,イネ科
public/hostplants.csv,6083,hostplant-006217,チマキザサ,イネ科
public/hostplants.csv,6084,hostplant-006218,ミヤコザサ,イネ科
public/hostplants.csv,6086,hostplant-006220,メダケ,イネ科
public/hostplants.csv,6087,hostplant-006221,ネザサ,イネ科
public/hostplants.csv,6088,hostplant-006222,ミヤコザサ,イネ科
public/hostplants.csv,6090,hostplant-006224,ヤダケ,イネ科
public/hostplants.csv,6092,hostplant-006226,ミヤコザサ,イネ科
public/hostplants.csv,6094,hostplant-006228,アズマザサ,イネ科
public/hostplants.csv,6095,hostplant-006229,チマキザサ,イネ科
public/hostplants.csv,6097,hostplant-006231,ミヤコザサ,イネ科
public/hostplants.csv,6099,hostplant-006233,ミヤコザサ,イネ科
public/hostplants.csv,6101,hostplant-006235,メダケ,イネ科
public/hostplants.csv,6123,hostplant-006257,フウセントウワタ,ガガイモ科
public/hostplants.csv,6128,hostplant-006262,アコウ,クワ科
public/hostplants.csv,6137,hostplant-006272,ノアサガオ,ヒルガオ科
public/hostplants.csv,6143,hostplant-006278,ハリギリ,ウコギ科
public/hostplants.csv,6161,hostplant-006296,アベマキ,ブナ科
public/hostplants.csv,6167,hostplant-006302,アズマザサ,イネ科
public/hostplants.csv,6171,hostplant-006306,ミヤコザサ,イネ科
public/hostplants.csv,6175,hostplant-006310,ミヤコグサ,マメ科
public/hostplants.csv,6179,hostplant-006314,アズマザサ,イネ科
public/hostplants.csv,6190,hostplant-006325,アズマザサ,イネ科
public/hostplants.csv,6191,hostplant-006326,トダシバ,イネ科
public/hostplants.csv,6192,hostplant-006327,カモジグサ,イネ科
public/hostplants.csv,6193,hostplant-006328,チヂミザサ,イネ科
public/hostplants.csv,6197,hostplant-006332,メダケ,イネ科
public/hostplants.csv,6198,hostplant-006333,メヒシバ,イネ科
public/hostplants.csv,6205,hostplant-006340,カンナ,カンナ科
public/hostplants.csv,6212,hostplant-006347,チマキザサ,イネ科
public/hostplants.csv,6213,hostplant-006348,ミヤコザサ,イネ科
public/hostplants.csv,6214,hostplant-006349,スズタケ,イネ科
public/hostplants.csv,6219,hostplant-006354,アシボソ,イネ科
public/hostplants.csv,6224,hostplant-006359,ジュズダマ,イネ科
public/hostplants.csv,6227,hostplant-006362,メヒシバ,イネ科
public/hostplants.csv,6229,hostplant-006364,トウモロコシ,イネ科
public/hostplants.csv,6231,hostplant-006366,メヒシバ,イネ科
public/hostplants.csv,6236,hostplant-006375,オオマツヨイグサ,アカバナ科
public/hostplants.csv,6237,hostplant-006385,ヤナギ類,ヤナギ科
public/hostplants.csv,6238,hostplant-006387,オオマツヨイグサ,アカバナ科
public/hostplants.csv,6239,hostplant-006388,ヤナギラン,アカバナ科
public/hostplants.csv,6246,hostplant-006405,ブナ,ブナ科
public/hostplants.csv,6248,hostplant-006408,アカメガシワ,トウダイグサ科
public/hostplants.csv,6251,hostplant-006413,ヒイラギ,モクセイ科
public/hostplants.csv,6252,hostplant-006414,ネズミモチ,モクセイ科
public/hostplants.csv,6254,hostplant-006419,ボタンヅル,キンポウゲ科
public/hostplants.csv,6255,hostplant-006420,センニンソウ,キンポウゲ科
public/hostplants.csv,6257,hostplant-006437,メヒシバ,イネ科
public/hostplants.csv,6258,hostplant-006453,ヤナギ類,ヤナギ科
public/hostplants.csv,6259,hostplant-006454,ヤナギ類,ヤナギ科
public/hostplants.csv,6265,hostplant-006473,ネズミモチ,モクセイ科
public/hostplants.csv,6266,hostplant-006474,コバノトネリコ,モクセイ科
public/hostplants.csv,6268,hostplant-006478,クサギ,シソ科
public/hostplants.csv,6269,hostplant-006479,テンニンソウ,シソ科
public/hostplants.csv,6270,hostplant-006499,ヌルデ,ウルシ科
public/hostplants.csv,6279,hostplant-006531,オトコヨモギ,キク科
public/hostplants.csv,6282,hostplant-006534,ツワブキ,キク科
public/hostplants.csv,6286,hostplant-006545,コウゾ,クワ科
public/hostplants.csv,6289,hostplant-006548,サクラ類,バラ科
public/hostplants.csv,6291,hostplant-006551,イヌザンショウ,ミカン科
public/hostplants.csv,6294,hostplant-006563,スイバ,タデ科
public/hostplants.csv,6295,hostplant-006564,ギシギシ,タデ科
public/hostplants.csv,6300,hostplant-006585,リョウブ,リョウブ科
public/hostplants.csv,6302,hostplant-006587,ノイバラ,バラ科
public/hostplants.csv,6305,hostplant-006594,ガガイモ,キョウチクトウ科
public/hostplants.csv,6308,hostplant-006602,カラタチ,ミカン科
public/hostplants.csv,6310,hostplant-006605,ノブドウ,ブドウ科
public/hostplants.csv,6317,hostplant-006620,コンロンソウ,アブラナ科
public/hostplants.csv,6320,hostplant-006627,オオウバユリ,ユリ科
public/hostplants.csv,6323,hostplant-006642,ボタンヅル,キンポウゲ科
public/hostplants.csv,6324,hostplant-006646,チシマザサ,イネ科
public/hostplants.csv,6325,hostplant-006647,センニンソウ,キンポウゲ科
public/hostplants.csv,6328,hostplant-006674,ブナ,ブナ科
public/hostplants.csv,6334,hostplant-006684,ギシギシ,タデ科
public/hostplants.csv,6335,hostplant-006685,オランダイチゴ,バラ科
public/hostplants.csv,6340,hostplant-006699,ゴマギ,レンプクソウ科
public/hostplants.csv,6341,hostplant-006701,カエデ類,ムクロジ科
public/hostplants.csv,6345,hostplant-006707,ゴマギ,レンプクソウ科
public/hostplants.csv,6349,hostplant-006714,ニレ類,ニレ科
public/hostplants.csv,6351,hostplant-006718,サルナシ,マタタビ科
public/hostplants.csv,6360,hostplant-006729,オオイタドリ,タデ科
public/hostplants.csv,6361,hostplant-006730,スイバ,タデ科
public/hostplants.csv,6362,hostplant-006734,ウシハコベ,ナデシコ科
public/hostplants.csv,6364,hostplant-006738,イヌビワ,クワ科
public/hostplants.csv,6372,hostplant-006752,ハンノキ類,カバノキ科
public/hostplants.csv,6373,hostplant-006755,ネコノチチ,クロウメモドキ科
public/hostplants.csv,6377,hostplant-006765,コウゾ,クワ科
public/hostplants.csv,6378,hostplant-006766,ヤマノイモ,ヤマノイモ科
public/hostplants.csv,6381,hostplant-006769,ヤマノイモ類,ヤマノイモ科
public/hostplants.csv,6387,hostplant-006784,ヨメナ,キク科
public/hostplants.csv,6398,hostplant-006803,アマチャヅル,ウリ科
public/hostplants.csv,6401,hostplant-006806,ヨメナ,キク科
public/hostplants.csv,6402,hostplant-006810,キブシ,キブシ科
public/hostplants.csv,6403,hostplant-006811,ボタンヅル,キンポウゲ科
public/hostplants.csv,6404,hostplant-006812,センニンソウ,キンポウゲ科
public/hostplants.csv,6411,hostplant-006822,ブナ,ブナ科
public/hostplants.csv,6419,hostplant-006831,フジマメ,マメ科
public/hostplants.csv,6420,hostplant-006832,ヒルガオ,ヒルガオ科
public/hostplants.csv,6421,hostplant-006833,カエデ,ムクロジ科
public/hostplants.csv,6426,hostplant-006839,アズキ,マメ科
public/hostplants.csv,6428,hostplant-006842,イタチハギ,マメ科
public/hostplants.csv,6431,hostplant-006852,アズキ,マメ科
public/hostplants.csv,6435,hostplant-006857,サイカチ,マメ科
public/hostplants.csv,6438,hostplant-006862,ミヤコグサ,マメ科
public/hostplants.csv,6439,hostplant-006863,ハマエンドウ,マメ科
public/hostplants.csv,6449,hostplant-006882,スゲ類,カヤツリグサ科
public/hostplants.csv,6452,hostplant-006893,サツマイモ,ヒルガオ科
public/hostplants.csv,6453,hostplant-006894,ノアサガオ,ヒルガオ科
public/hostplants.csv,6454,hostplant-006895,サツマイモ,ヒルガオ科
public/hostplants.csv,6455,hostplant-006896,ハマヒルガオ,ヒルガオ科
public/hostplants.csv,6459,hostplant-006901,アキチョウジ,シソ科
public/hostplants.csv,6460,hostplant-006902,ヒメシロネ,シソ科
public/hostplants.csv,6461,hostplant-006903,カメバヒキオコシ,シソ科
public/hostplants.csv,6462,hostplant-006904,ウツボグサ,シソ科
public/hostplants.csv,6465,hostplant-006910,ヤブタバコ,キク科
public/hostplants.csv,6466,hostplant-006911,サジガンクビソウ,キク科
public/hostplants.csv,6467,hostplant-006912,ミズギク,キク科
public/hostplants.csv,6469,hostplant-006914,シロザ,ヒユ科
