record_id,insect_id,plant_name,plant_family,observation_type,plant_part,life_stage,reference,notes
hostplant-004410,species-6146,アズマイチゲ,キンポウゲ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
hostplant-004411,species-6147,コナラ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
hostplant-004412,species-6147,サクラ類,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
hostplant-004413,species-6147,ウメ,バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
hostplant-004414,species-6147,ヤナギ類,ヤナギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
hostplant-004415,species-6148,オオイタドリ,タデ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
hostplant-004416,species-6148,ムラサキツメクサ,マメ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
hostplant-004417,species-6148,ホザキシモツケ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
hostplant-004418,species-6148,ナガポノシロワレモコウ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
hostplant-004419,species-6148,キンミズヒキ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
hostplant-004420,species-6148,エビガライチゴ,バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
hostplant-004421,species-6148,クロミノウグイスカズラ,スイカズラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
hostplant-004422,species-6148,アキカラマツ,キンポウゲ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
hostplant-004423,species-6150,ヤマネコヤナギ,ヤナギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
hostplant-004424,species-6150,フジウツギ,ゴマノハグサ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
hostplant-004425,species-6150,オオバコ,オオバコ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
hostplant-004428,species-6153,アサダ,カバノキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-004429,species-6153,ヨーロッパからはクマシデ Carpinus,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-004430,species-6153,ハシバミ Corylus,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-004431,species-6153,アサダ Ostrya の各属,カバノキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-004432,species-6155,シナノキ,アオイ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
hostplant-004433,species-0299,サトウキビ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-004434,species-0299,バナナ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-004435,species-0299,ドラセナ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-004436,species-0299,ベンジャミン,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-004437,species-0299,トウモロコシ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-004438,species-0299,サツマイモ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-004439,species-10001,アデク,,,,,日本産タマムシ大図鑑,
hostplant-004440,species-10001,ハマボウ,,,,,日本産タマムシ大図鑑,
hostplant-004441,species-10002,モモ,バラ科,,,,日本産タマムシ大図鑑,
hostplant-004442,species-10003,シバニッケイ,,,,,日本産タマムシ大図鑑,
hostplant-004443,species-10003,マルバニッケイ,,,,,日本産タマムシ大図鑑,
hostplant-004444,species-10004,オオイタビ,,,,,日本産タマムシ大図鑑,
hostplant-004445,species-10004,イタビカズラ,,,,,日本産タマムシ大図鑑,
hostplant-004446,species-10005,オオイタビ,,,,,日本産タマムシ大図鑑,
hostplant-004447,species-10006,オオイタビ,,,,,日本産タマムシ大図鑑,
hostplant-004448,species-10006,イタビカズラ,,,,,日本産タマムシ大図鑑,
hostplant-004449,species-10006,ヒメイタビ,,,,,日本産タマムシ大図鑑,
hostplant-004450,species-10007,エノキ,ニレ科,,,,日本産タマムシ大図鑑,
hostplant-004451,species-10007,リュウキュウエノキ,,,,,日本産タマムシ大図鑑,
hostplant-004452,species-10007,ケヤキ,ニレ科,,,,日本産タマムシ大図鑑,
hostplant-004453,species-10007,サクラ類,,,,,日本産タマムシ大図鑑,
hostplant-004454,species-10007,カシ類,,,,,日本産タマムシ大図鑑,
hostplant-004455,species-10007,カキ,カキノキ科,,,,日本産タマムシ大図鑑,
hostplant-004456,species-10007,クワ,クワ科,,,,日本産タマムシ大図鑑,
hostplant-004457,species-10007,ハリエンジュ（ニセアカシア）,,,,,日本産タマムシ大図鑑,
hostplant-004458,species-10008,ムニンエノキ,,,,,日本産タマムシ大図鑑,
hostplant-004459,species-10008,ヤシマシャリンバイ,,,,,日本産タマムシ大図鑑,
hostplant-004460,species-10009,モモタマナ,,,,,日本産タマムシ大図鑑,
hostplant-004461,species-10010,スダジイ,,,,,日本産タマムシ大図鑑,
hostplant-004462,species-10010,マテバシイ,,,,,日本産タマムシ大図鑑,
hostplant-004463,species-10010,ウバメガシ,ブナ科,,,,日本産タマムシ大図鑑,
hostplant-004464,species-10010,カシ類,,,,,日本産タマムシ大図鑑,
hostplant-004465,species-10010,タブノキ,クスノキ科,,,,日本産タマムシ大図鑑,
hostplant-004466,species-10010,モモタマナ,,,,,日本産タマムシ大図鑑,
hostplant-004467,species-10011,シマシャリンバイ,,,,,日本産タマムシ大図鑑,
hostplant-004468,species-10012,アカマツ,マツ科,,,,日本産タマムシ大図鑑,
hostplant-004469,species-10012,クロマツ,マツ科,,,,日本産タマムシ大図鑑,
hostplant-004470,species-10012,リュウキュウマツ,,,,,日本産タマムシ大図鑑,
hostplant-004471,species-10013,アカマツ,マツ科,,,,日本産タマムシ大図鑑,
hostplant-004472,species-10013,クロマツ,マツ科,,,,日本産タマムシ大図鑑,
hostplant-004473,species-10013,リュウキュウマツ,,,,,日本産タマムシ大図鑑,
hostplant-004474,species-10014,アオハダ,,,,,日本産タマムシ大図鑑,
hostplant-004475,species-10014,クロガネモチ,,,,,日本産タマムシ大図鑑,
hostplant-004476,species-10014,ソヨゴ,モチノキ科,,,,日本産タマムシ大図鑑,
hostplant-004477,species-10014,ソメイヨシノ,,,,,日本産タマムシ大図鑑,
hostplant-004478,species-10014,ツゲ,,,,,日本産タマムシ大図鑑,
hostplant-004479,species-10015,エノキ,ニレ科,,,,日本産タマムシ大図鑑,
hostplant-004480,species-10016,ミズナラ,ブナ科,,,,日本産タマムシ大図鑑,
hostplant-004481,species-10017,不明,,,,,日本産タマムシ大図鑑,
hostplant-004482,species-10018,ヒノキ,ヒノキ科,,,,日本産タマムシ大図鑑,
hostplant-004483,species-10018,スギ,ヒノキ科,,,,日本産タマムシ大図鑑,
hostplant-004484,species-10018,ネズ,,,,,日本産タマムシ大図鑑,
hostplant-004485,species-10019,ハルニレ,ニレ科,,,,日本産タマムシ大図鑑,
hostplant-004486,species-10020,ハルニレ,ニレ科,,,,日本産タマムシ大図鑑,
hostplant-004487,species-10021,ヤマハンノキ,カバノキ科,,,,日本産タマムシ大図鑑,
hostplant-004488,species-10021,ミヤマハンノキ,,,,,日本産タマムシ大図鑑,
hostplant-004489,species-10021,ミネヤナギ,,,,,日本産タマムシ大図鑑,
hostplant-004490,species-10021,ネコヤナギ,ヤナギ科,,,,日本産タマムシ大図鑑,
hostplant-004491,species-10022,ドロノキ,,,,,日本産タマムシ大図鑑,
hostplant-004492,species-10022,ヤマナラシ,,,,,日本産タマムシ大図鑑,
hostplant-004493,species-10023,ダケカンバ,,,,,日本産タマムシ大図鑑,
hostplant-004494,species-10023,シラカンバ,,,,,日本産タマムシ大図鑑,
hostplant-004495,species-10024,モミ,マツ科,,,,日本産タマムシ大図鑑,
hostplant-004496,species-10024,ヒノキ,ヒノキ科,,,,日本産タマムシ大図鑑,
hostplant-004497,species-10024,ツガ,マツ科,,,,日本産タマムシ大図鑑,
hostplant-004498,species-10025,不明,,,,,日本産タマムシ大図鑑,
hostplant-004499,species-10026,不明,,,,,日本産タマムシ大図鑑,
hostplant-004500,species-10027,リュウキュウマツ,,,,,日本産タマムシ大図鑑,
hostplant-004501,species-10028,リュウキュウマツ,,,,,日本産タマムシ大図鑑,
hostplant-004502,species-10028,アカマツ,マツ科,,,,日本産タマムシ大図鑑,
hostplant-004503,species-10028,モミ,マツ科,,,,日本産タマムシ大図鑑,
hostplant-004504,species-10029,アカマツ,マツ科,,,,日本産タマムシ大図鑑,
hostplant-004505,species-10029,ヒメコマツ,,,,,日本産タマムシ大図鑑,
hostplant-004506,species-10030,ドロノキ,,,,,日本産タマムシ大図鑑,
hostplant-004507,species-10031,モミ,マツ科,,,,日本産タマムシ大図鑑,
hostplant-004508,species-10031,マツ類,,,,,日本産タマムシ大図鑑,
hostplant-004509,species-10031,ブナ,,,,,日本産タマムシ大図鑑,
hostplant-004510,species-10032,マツ類,,,,,日本産タマムシ大図鑑,
hostplant-004511,species-10032,カラマツ,マツ科,,,,日本産タマムシ大図鑑,
hostplant-004512,species-10032,モミ,マツ科,,,,日本産タマムシ大図鑑,
hostplant-004513,species-10032,トドマツ,,,,,日本産タマムシ大図鑑,
hostplant-004514,species-10033,ヤエヤマコクタン,,,,,日本産タマムシ大図鑑,
hostplant-004515,species-10034,アデク,,,,,日本産タマムシ大図鑑,
hostplant-004516,species-10034,ムニンエノキ,,,,,日本産タマムシ大図鑑,
hostplant-004517,species-10034,アカテツ,,,,,日本産タマムシ大図鑑,
hostplant-004518,species-10035,トドマツ,,,,,日本産タマムシ大図鑑,
hostplant-004519,species-10036,コナラ,ブナ科,,,,日本産タマムシ大図鑑,
hostplant-004520,species-10036,クヌギ,ブナ科,,,,日本産タマムシ大図鑑,
hostplant-004521,species-10036,アベマキ,,,,,日本産タマムシ大図鑑,
hostplant-004522,species-10036,クリ,ブナ科,,,,日本産タマムシ大図鑑,
hostplant-004523,species-10037,アカマツ,マツ科,,,,日本産タマムシ大図鑑,
hostplant-004524,species-10038,リュウキュウマツ,,,,,日本産タマムシ大図鑑,
hostplant-004525,species-10039,リュウキュウマツ,,,,,日本産タマムシ大図鑑,
hostplant-004526,species-10040,リュウキュウマツ,,,,,日本産タマムシ大図鑑,
hostplant-004527,species-10041,カシ類,,,,,日本産タマムシ大図鑑,
hostplant-004528,species-10041,クリ,ブナ科,,,,日本産タマムシ大図鑑,
hostplant-004529,species-10041,イヌシデ,カバノキ科,,,,日本産タマムシ大図鑑,
hostplant-004530,species-10041,ウメ,バラ科,,,,日本産タマムシ大図鑑,
hostplant-004531,species-10041,ソメイヨシノ,,,,,日本産タマムシ大図鑑,
hostplant-004532,species-10041,ビワ,,,,,日本産タマムシ大図鑑,
hostplant-004533,species-10041,モミ,マツ科,,,,日本産タマムシ大図鑑,
hostplant-004534,species-10041,ヒマラヤスギ,,,,,日本産タマムシ大図鑑,
hostplant-004535,species-10042,コハウチワカエデ,,,,,日本産タマムシ大図鑑,
hostplant-004536,species-10042,ダケカンバ,,,,,日本産タマムシ大図鑑,
hostplant-004537,species-10043,マツ類,,,,,日本産タマムシ大図鑑,
hostplant-004538,species-10044,モミ,マツ科,,,,日本産タマムシ大図鑑,
hostplant-004539,species-10044,アカマツ,マツ科,,,,日本産タマムシ大図鑑,
hostplant-004540,species-10045,クリ,ブナ科,,,,日本産タマムシ大図鑑,
hostplant-004541,species-10045,アベマキ,,,,,日本産タマムシ大図鑑,
hostplant-004542,species-10046,ツブラジイ,,,,,日本産タマムシ大図鑑,
hostplant-004543,species-10046,マテバシイ,,,,,日本産タマムシ大図鑑,
hostplant-004544,species-10046,ミカン類,,,,,日本産タマムシ大図鑑,
hostplant-004545,species-10046,マツ類,,,,,日本産タマムシ大図鑑,
hostplant-004546,species-10047,ツブラジイ,,,,,日本産タマムシ大図鑑,
hostplant-004547,species-10047,ヤンバルアワブキ,,,,,日本産タマムシ大図鑑,
hostplant-004548,species-10048,ムニンエノキ,,,,,日本産タマムシ大図鑑,
hostplant-004549,species-10049,トウヒ,マツ科,,,,日本産タマムシ大図鑑,
hostplant-004550,species-10049,アオトド,,,,,日本産タマムシ大図鑑,
hostplant-004551,species-10050,クヌギ,ブナ科,,,,日本産タマムシ大図鑑,
hostplant-004552,species-10050,アカガシ,,,,,日本産タマムシ大図鑑,
hostplant-004553,species-10051,サルスベリ,,,,,日本産タマムシ大図鑑,
hostplant-004554,species-10052,アカメガシワ,,,,,日本産タマムシ大図鑑,
hostplant-004555,species-10053,アベマキ,,,,,日本産タマムシ大図鑑,
hostplant-004556,species-10053,コナラ,ブナ科,,,,日本産タマムシ大図鑑,
hostplant-004557,species-10054,オニグルミ,クルミ科,,,,日本産タマムシ大図鑑,
hostplant-004558,species-10055,ネコヤナギ,ヤナギ科,,,,日本産タマムシ大図鑑,
hostplant-004559,species-10056,クリ,ブナ科,,,,日本産タマムシ大図鑑,
hostplant-004560,species-10056,ツブラジイ,,,,,日本産タマムシ大図鑑,
hostplant-004561,species-10056,スダジイ,,,,,日本産タマムシ大図鑑,
hostplant-004562,species-10056,コナラ,ブナ科,,,,日本産タマムシ大図鑑,
hostplant-004563,species-10056,ナラガシワ,ブナ科,,,,日本産タマムシ大図鑑,
hostplant-004564,species-10057,不明,,,,,日本産タマムシ大図鑑,
hostplant-004565,species-10058,不明,,,,,日本産タマムシ大図鑑,
hostplant-004566,species-10059,イスノキ,,,,,日本産タマムシ大図鑑,
hostplant-004567,species-10060,カシ類,,,,,日本産タマムシ大図鑑,
hostplant-004568,species-10060,シイ類,,,,,日本産タマムシ大図鑑,
hostplant-004569,species-10061,シイ類,,,,,日本産タマムシ大図鑑,
hostplant-004570,species-10062,シイ類,,,,,日本産タマムシ大図鑑,
hostplant-004571,species-10063,シイ類,,,,,日本産タマムシ大図鑑,
hostplant-004572,species-10064,不明,,,,,日本産タマムシ大図鑑,
hostplant-004573,species-10065,クマイチゴ,,,,,日本産タマムシ大図鑑,
hostplant-004574,species-10065,キイチゴ,,,,,日本産タマムシ大図鑑,
hostplant-004575,species-10066,ホウロクイチゴ,,,,,日本産タマムシ大図鑑,
hostplant-004576,species-10066,キイチゴ類,,,,,日本産タマムシ大図鑑,
hostplant-004577,species-10067,ミズナラ,ブナ科,,,,日本産タマムシ大図鑑,
hostplant-004578,species-10068,タンナサワフタギ,,,,,日本産タマムシ大図鑑,
hostplant-004579,species-10069,ナカハラクロキ,,,,,日本産タマムシ大図鑑,
hostplant-004580,species-10070,不明,,,,,日本産タマムシ大図鑑,
hostplant-004581,species-10071,ヤマハンノキ,カバノキ科,,,,日本産タマムシ大図鑑,
hostplant-004582,species-10071,ウダイカンバ,,,,,日本産タマムシ大図鑑,
hostplant-004583,species-10071,ヤシャブシ,,,,,日本産タマムシ大図鑑,
hostplant-004584,species-10071,オオバヤシャブシ,,,,,日本産タマムシ大図鑑,
hostplant-004585,species-10071,ブナ,,,,,日本産タマムシ大図鑑,
hostplant-004586,species-10072,ヤマボウシ,ミズキ科,,,,日本産タマムシ大図鑑,
hostplant-004587,species-10073,ナワシロイチゴ,,,,,日本産タマムシ大図鑑,
hostplant-004588,species-10074,イタジイ,,,,,日本産タマムシ大図鑑,
hostplant-004589,species-10074,シイ類,,,,,日本産タマムシ大図鑑,
hostplant-004590,species-10075,アカメガシワ,,,,,日本産タマムシ大図鑑,
hostplant-004591,species-10076,シャリンバイ,,,,,日本産タマムシ大図鑑,
hostplant-004592,species-10077,不明,,,,,日本産タマムシ大図鑑,
hostplant-004593,species-10078,ケヤキ,ニレ科,,,,日本産タマムシ大図鑑,
hostplant-004594,species-10078,エノキ,ニレ科,,,,日本産タマムシ大図鑑,
hostplant-004595,species-10079,ミズナラ,ブナ科,,,,日本産タマムシ大図鑑,
hostplant-004596,species-10079,クヌギ,ブナ科,,,,日本産タマムシ大図鑑,
hostplant-004597,species-10079,コナラ,ブナ科,,,,日本産タマムシ大図鑑,
hostplant-004598,species-10079,アベマキ,,,,,日本産タマムシ大図鑑,
hostplant-004599,species-10080,ヤチダモ,,,,,日本産タマムシ大図鑑,
hostplant-004600,species-10080,ハルニレ,ニレ科,,,,日本産タマムシ大図鑑,
hostplant-004601,species-10080,サワグルミ,,,,,日本産タマムシ大図鑑,
hostplant-004602,species-10080,オニグルミ,クルミ科,,,,日本産タマムシ大図鑑,
hostplant-004603,species-10081,不明,,,,,日本産タマムシ大図鑑,
hostplant-004604,species-10082,アカメガシワ,,,,,日本産タマムシ大図鑑,
hostplant-004605,species-10082,クロヨナ,,,,,日本産タマムシ大図鑑,
hostplant-004606,species-10082,ムクゲ類,,,,,日本産タマムシ大図鑑,
hostplant-004607,species-10082,ハイビスカス,,,,,日本産タマムシ大図鑑,
hostplant-004608,species-10083,エノキ,ニレ科,,,,日本産タマムシ大図鑑,
hostplant-004609,species-10083,エゾエノキ,,,,,日本産タマムシ大図鑑,
hostplant-004610,species-10084,エゾエノキ,,,,,日本産タマムシ大図鑑,
hostplant-004611,species-10085,ヤマナラシ,,,,,日本産タマムシ大図鑑,
hostplant-004612,species-10086,不明,,,,,日本産タマムシ大図鑑,
hostplant-004613,species-10087,ヤマハンノキ,カバノキ科,,,,日本産タマムシ大図鑑,
hostplant-004614,species-10087,バッコヤナギ,ヤナギ科,,,,日本産タマムシ大図鑑,
hostplant-004615,species-10088,ケヤキ,ニレ科,,,,日本産タマムシ大図鑑,
hostplant-004616,species-10089,クヌギ,ブナ科,,,,日本産タマムシ大図鑑,
hostplant-004617,species-10090,不明,,,,,日本産タマムシ大図鑑,
hostplant-004618,species-10091,カシ類,,,,,日本産タマムシ大図鑑,
hostplant-004619,species-10092,不明,,,,,日本産タマムシ大図鑑,
hostplant-004620,species-10093,ブナ,,,,,日本産タマムシ大図鑑,
hostplant-004621,species-10093,アズキナシ,,,,,日本産タマムシ大図鑑,
hostplant-004622,species-10094,ケヤキ,ニレ科,,,,日本産タマムシ大図鑑,
hostplant-004623,species-10094,カシワ,ブナ科,,,,日本産タマムシ大図鑑,
hostplant-004624,species-10095,不明,,,,,日本産タマムシ大図鑑,
hostplant-004625,species-10096,カキ,カキノキ科,,,,日本産タマムシ大図鑑,
hostplant-004626,species-10096,マメガキ,,,,,日本産タマムシ大図鑑,
hostplant-004627,species-10097,ネムノキ,,,,,日本産タマムシ大図鑑,
hostplant-004628,species-10098,カラスザンショウ,,,,,日本産タマムシ大図鑑,
hostplant-004629,species-10098,イヌザンショウ,,,,,日本産タマムシ大図鑑,
hostplant-004630,species-10099,ミカン類,,,,,日本産タマムシ大図鑑,
hostplant-004631,species-10100,ミカン類,,,,,日本産タマムシ大図鑑,
hostplant-004632,species-10101,不明,,,,,日本産タマムシ大図鑑,
hostplant-004633,species-10102,ハマセンダン,,,,,日本産タマムシ大図鑑,
hostplant-004634,species-10103,不明,,,,,日本産タマムシ大図鑑,
hostplant-004635,species-10104,アブラチャン,,,,,日本産タマムシ大図鑑,
hostplant-004636,species-10105,ドウダンツツジ,,,,,日本産タマムシ大図鑑,
hostplant-004637,species-10106,シャシャンポ,,,,,日本産タマムシ大図鑑,
hostplant-004638,species-10106,シャリンバイ,,,,,日本産タマムシ大図鑑,
hostplant-004639,species-10107,ヤマハンノキ,カバノキ科,,,,日本産タマムシ大図鑑,
hostplant-004640,species-10108,不明,,,,,日本産タマムシ大図鑑,
hostplant-004641,species-10109,トキワガキ,,,,,日本産タマムシ大図鑑,
hostplant-004642,species-10109,マメガキ,,,,,日本産タマムシ大図鑑,
hostplant-004643,species-10110,不明,,,,,日本産タマムシ大図鑑,
hostplant-004644,species-10111,マサキ,,,,,日本産タマムシ大図鑑,
hostplant-004645,species-10111,ソメイヨシノ,,,,,日本産タマムシ大図鑑,
hostplant-004646,species-10112,不明,,,,,日本産タマムシ大図鑑,
hostplant-004647,species-10113,ミズキ類,,,,,日本産タマムシ大図鑑,
hostplant-004648,species-10113,カシ類,,,,,日本産タマムシ大図鑑,
hostplant-004649,species-10114,クズ,マメ科,,,,日本産タマムシ大図鑑,
hostplant-004650,species-10114,フジ,マメ科,,,,日本産タマムシ大図鑑,
hostplant-004651,species-10115,ケヤキ,ニレ科,,,,日本産タマムシ大図鑑,
hostplant-004652,species-10115,エノキ,ニレ科,,,,日本産タマムシ大図鑑,
hostplant-004653,species-10115,エゾエノキ,,,,,日本産タマムシ大図鑑,
hostplant-004654,species-10115,ハルニレ,ニレ科,,,,日本産タマムシ大図鑑,
hostplant-004655,species-10116,不明,,,,,日本産タマムシ大図鑑,
hostplant-004656,species-10117,リュウキュウエノキ,,,,,日本産タマムシ大図鑑,
hostplant-004657,species-10118,ムニンエノキ,,,,,日本産タマムシ大図鑑,
hostplant-004658,species-10119,タブノキ,クスノキ科,,,,日本産タマムシ大図鑑,
hostplant-004659,species-10119,シデ類,,,,,日本産タマムシ大図鑑,
hostplant-004660,species-10119,カシ類,,,,,日本産タマムシ大図鑑,
hostplant-004661,species-10120,アベマキ,,,,,日本産タマムシ大図鑑,
hostplant-004662,species-10120,クヌギ,ブナ科,,,,日本産タマムシ大図鑑,
hostplant-004663,species-10121,不明,,,,,日本産タマムシ大図鑑,イタヤカエデやアサダのスウィーピングで採集
hostplant-004664,species-10122,不明,,,,,日本産タマムシ大図鑑,ヤマウルシのスウィーピングで採集
hostplant-004665,species-10123,ツブラジイ,,,,,日本産タマムシ大図鑑,
hostplant-004666,species-10124,不明,,,,,日本産タマムシ大図鑑,
hostplant-004667,species-10125,ツブラジイ,,,,,日本産タマムシ大図鑑,
hostplant-004668,species-10126,不明,,,,,日本産タマムシ大図鑑,
hostplant-004669,species-10127,不明,,,,,日本産タマムシ大図鑑,
hostplant-004670,species-10128,不明,,,,,日本産タマムシ大図鑑,
hostplant-004671,species-10129,不明,,,,,日本産タマムシ大図鑑,シバ類などのイネ科植物上で採集
hostplant-004672,species-10130,不明,,,,,日本産タマムシ大図鑑,イネ科植物のスウィーピングで採集
hostplant-004673,species-10131,不明,,,,,日本産タマムシ大図鑑,イネ科草地のスウィーピングで採集
hostplant-004674,species-10132,カンスゲ,,,,,日本産タマムシ大図鑑,
hostplant-004675,species-10133,不明,,,,,日本産タマムシ大図鑑,
hostplant-004676,species-10134,不明,,,,,日本産タマムシ大図鑑,シダ類のスウィーピングで採集
hostplant-004677,species-10135,ベニシダ,,,,,日本産タマムシ大図鑑,
hostplant-004678,species-10135,オニヤブソテツ,,,,,日本産タマムシ大図鑑,
hostplant-004679,species-10135,コモチシダ,,,,,日本産タマムシ大図鑑,
hostplant-004680,species-10136,ヒトツバ,,,,,日本産タマムシ大図鑑,
hostplant-004681,species-10137,カヤ（ススキ）,,,,,日本産タマムシ大図鑑,
hostplant-004682,species-10138,クズ,マメ科,,,,日本産タマムシ大図鑑,
hostplant-004683,species-10139,ウツギ,アジサイ科,,,,日本産タマムシ大図鑑,
hostplant-004684,species-10139,ヒメウツギ,,,,,日本産タマムシ大図鑑,
hostplant-004685,species-10140,ウメ,バラ科,,,,日本産タマムシ大図鑑,
hostplant-004686,species-10140,アンズ,,,,,日本産タマムシ大図鑑,
hostplant-004687,species-10141,スミレ,スミレ科,,,,日本産タマムシ大図鑑,
hostplant-004688,species-10141,タチツボスミレ,スミレ科,,,,日本産タマムシ大図鑑,
hostplant-004689,species-10142,ドロノキ,,,,,日本産タマムシ大図鑑,
hostplant-004690,species-10142,ヤナギ類,,,,,日本産タマムシ大図鑑,
hostplant-004691,species-10143,シナノキ,,,,,日本産タマムシ大図鑑,
hostplant-004692,species-10143,オオバボダイジュ,,,,,日本産タマムシ大図鑑,
hostplant-004693,species-10144,ケヤキ,ニレ科,,,,日本産タマムシ大図鑑,
hostplant-004694,species-10145,ハルニレ,ニレ科,,,,日本産タマムシ大図鑑,
hostplant-004695,species-10146,ヤブマメ,,,,,日本産タマムシ大図鑑,
hostplant-004696,species-10146,クズ,マメ科,,,,日本産タマムシ大図鑑,
hostplant-004697,species-10146,タンキリマメ,,,,,日本産タマムシ大図鑑,
hostplant-004698,species-10146,ダイズ,マメ科,,,,日本産タマムシ大図鑑,
hostplant-004699,species-10147,ヌスビトハギ,,,,,日本産タマムシ大図鑑,
hostplant-004700,species-10148,ウツギ,アジサイ科,,,,日本産タマムシ大図鑑,
hostplant-004701,species-10149,ムクノキ,,,,,日本産タマムシ大図鑑,
hostplant-004702,species-10150,コウゾ,,,,,日本産タマムシ大図鑑,
hostplant-004703,species-10150,ツルコウゾ,,,,,日本産タマムシ大図鑑,
hostplant-004704,species-10150,ヤマクワ,,,,,日本産タマムシ大図鑑,
hostplant-004705,species-10151,スダジイ,,,,,日本産タマムシ大図鑑,
hostplant-004706,species-10152,アラカシ,ブナ科,,,,日本産タマムシ大図鑑,
hostplant-004707,species-10152,コナラ,ブナ科,,,,日本産タマムシ大図鑑,
hostplant-004708,species-10152,ミズナラ,ブナ科,,,,日本産タマムシ大図鑑,
hostplant-004709,species-10152,カシワ,ブナ科,,,,日本産タマムシ大図鑑,
hostplant-004710,species-10152,クヌギ,ブナ科,,,,日本産タマムシ大図鑑,
hostplant-004711,species-10152,アベマキ,,,,,日本産タマムシ大図鑑,
hostplant-004712,species-10153,シイ類,,,,,日本産タマムシ大図鑑,
hostplant-004713,species-10154,ムクノキ,,,,,日本産タマムシ大図鑑,
hostplant-004714,species-10154,エノキ,ニレ科,,,,日本産タマムシ大図鑑,
hostplant-004715,species-10155,ケヤキ,ニレ科,,,,日本産タマムシ大図鑑,
hostplant-004716,species-10156,不明,,,,,日本産タマムシ大図鑑,
hostplant-004717,species-10157,ノイバラ,,,,,日本産タマムシ大図鑑,
hostplant-004718,species-10158,ハイノキ,,,,,日本産タマムシ大図鑑,
hostplant-004719,species-10158,シロバイ,,,,,日本産タマムシ大図鑑,
hostplant-004720,species-10159,リュウキュウハイノキ,,,,,日本産タマムシ大図鑑,
hostplant-004721,species-10159,アマシバ,,,,,日本産タマムシ大図鑑,
hostplant-004722,species-10160,コナラ,ブナ科,,,,日本産タマムシ大図鑑,
hostplant-004723,species-10160,クヌギ,ブナ科,,,,日本産タマムシ大図鑑,
hostplant-004724,species-10160,アカガシ,,,,,日本産タマムシ大図鑑,
hostplant-004725,species-10160,アラカシ,ブナ科,,,,日本産タマムシ大図鑑,
hostplant-004726,species-10161,シマサルスベリ,,,,,日本産タマムシ大図鑑,
hostplant-004727,species-10162,ホウロクイチゴ,,,,,日本産タマムシ大図鑑,
hostplant-004728,species-10163,ホウロクイチゴ,,,,,日本産タマムシ大図鑑,
hostplant-004729,species-10164,不明,,,,,日本産タマムシ大図鑑,
hostplant-004730,species-10165,ノグルミ,,,,,日本産タマムシ大図鑑,
hostplant-004731,species-10166,ナワシロイチゴ,,,,,日本産タマムシ大図鑑,
hostplant-004732,species-10166,ナガバモミジイチゴ,,,,,日本産タマムシ大図鑑,
hostplant-004733,species-10166,フユイチゴ,,,,,日本産タマムシ大図鑑,
hostplant-004734,species-10166,イチゴ,,,,,日本産タマムシ大図鑑,
hostplant-004735,species-10167,キイチゴ類,,,,,日本産タマムシ大図鑑,
hostplant-004736,species-20167,ミチノクサイシン,,,,幼虫,日本産蝶類標準図鑑,カンアオイ属の一種
hostplant-004737,species-20167,キンキカンアオイ,,,,幼虫,日本産蝶類標準図鑑,
hostplant-004738,species-20167,ミヤコアオイ,,,,幼虫,日本産蝶類標準図鑑,
hostplant-004739,species-20167,ミヤマアオイ,,,,幼虫,日本産蝶類標準図鑑,
hostplant-004740,species-20167,コシノカンアオイ,,,,幼虫,日本産蝶類標準図鑑,
hostplant-004741,species-20167,サンヨウアオイ,,,,幼虫,日本産蝶類標準図鑑,
hostplant-004742,species-20167,ヒメカンアオイ,,,,幼虫,日本産蝶類標準図鑑,
